,Home_code,Away_code,Venue_code,Matchweek,Season,HomeFullPoint,AwayFullPoint,HomeGoal,AwayGoal,HomeConceded,AwayConceded,pastHP,pastAP,pastHG,pastAG,pastHGC,pastAGC,HomeAvgPoint,AwayAvgPoint
1789,28,19,28,27,2020,17.0,26.0,20.0,27.0,56.0,44.0,1.0,1.0,1.0,2.0,1.0,4.0,0.9029126213592232,1.1357142857142857
1790,15,10,15,28,2020,43.0,23.0,47.0,21.0,35.0,33.0,1.0,1.0,2.0,0.0,1.0,1.0,2.17877094972067,0.7538461538461538
1791,16,17,16,28,2020,65.0,51.0,56.0,53.0,17.0,32.0,2.0,2.0,6.0,0.0,2.0,0.0,2.357541899441341,1.8603351955307263
1792,26,8,26,28,2020,42.0,34.0,42.0,29.0,27.0,43.0,2.0,2.0,5.0,0.0,0.0,0.0,1.8820224719101124,1.1787709497206704
1793,7,9,7,28,2020,47.0,46.0,42.0,39.0,25.0,33.0,6.0,6.0,1.0,2.0,0.0,0.0,1.9441340782122905,1.4550561797752808
1794,29,13,29,28,2020,45.0,35.0,40.0,43.0,31.0,44.0,3.0,3.0,3.0,3.0,3.0,1.0,1.252808988764045,1.3461538461538465
1795,16,22,16,28,2020,65.0,33.0,56.0,33.0,19.0,44.0,3.0,3.0,4.0,2.0,3.0,1.0,2.344444444444445,1.1508379888268156
1796,19,1,19,28,2020,27.0,40.0,27.0,38.0,44.0,27.0,1.0,1.0,1.0,0.0,1.0,1.0,1.1347517730496457,1.171875
1797,13,7,13,28,2020,35.0,50.0,43.0,44.0,46.0,25.0,6.0,6.0,0.0,3.0,3.0,0.0,1.2962962962962965,1.95
1798,8,28,8,28,2020,34.0,18.0,30.0,20.0,47.0,56.0,1.0,1.0,1.0,0.0,4.0,1.0,1.1722222222222225,0.903846153846154
1799,9,5,9,28,2020,46.0,30.0,39.0,20.0,35.0,36.0,2.0,2.0,1.0,2.0,2.0,2.0,1.446927374301676,1.211111111111111
1800,10,16,10,29,2020,26.0,68.0,22.0,61.0,33.0,21.0,3.0,3.0,1.0,5.0,1.0,4.0,0.7878787878787878,2.348066298342541
1801,22,4,22,29,2020,33.0,26.0,35.0,27.0,49.0,35.0,0.0,0.0,4.0,1.0,5.0,3.0,1.1444444444444444,1.0141843971631206
1802,14,21,14,29,2020,53.0,14.0,48.0,16.0,32.0,45.0,3.0,3.0,3.0,1.0,2.0,2.0,1.4333333333333331,1.0303030303030305
1803,0,26,0,29,2020,38.0,45.0,35.0,46.0,28.0,28.0,6.0,6.0,4.0,5.0,2.0,1.0,1.687150837988827,1.888268156424581
1804,17,29,17,29,2020,54.0,48.0,55.0,42.0,32.0,31.0,3.0,3.0,2.0,3.0,0.0,2.0,1.8666666666666667,1.2625698324022343
1805,30,15,30,29,2020,35.0,43.0,28.0,47.0,37.0,36.0,0.0,0.0,1.0,0.0,4.0,2.0,1.4519230769230769,2.1666666666666665
1806,10,13,10,29,2020,26.0,36.0,22.0,43.0,36.0,46.0,1.0,1.0,1.0,0.0,3.0,2.0,0.7761194029850746,1.2857142857142858
1807,4,19,4,29,2020,29.0,28.0,29.0,28.0,36.0,45.0,2.0,2.0,3.0,1.0,3.0,1.0,1.028169014084507,1.1338028169014085
1808,29,0,29,29,2020,48.0,41.0,42.0,37.0,32.0,29.0,4.0,4.0,2.0,3.0,1.0,2.0,1.2555555555555555,1.6944444444444444
1809,1,26,1,29,2020,41.0,45.0,39.0,47.0,28.0,30.0,3.0,3.0,1.0,5.0,1.0,3.0,1.1692307692307693,1.8777777777777775
1810,7,28,7,30,2020,51.0,18.0,44.0,20.0,25.0,57.0,1.0,1.0,2.0,0.0,0.0,1.0,1.9447513812154693,0.8952380952380953
1811,13,21,13,30,2020,39.0,14.0,45.0,16.0,47.0,50.0,0.0,0.0,2.0,0.0,1.0,7.0,1.3448275862068966,1.0149253731343284
1812,14,16,14,30,2020,56.0,71.0,53.0,64.0,32.0,21.0,6.0,6.0,7.0,8.0,1.0,2.0,1.441988950276243,2.351648351648352
1813,0,15,0,30,2020,42.0,46.0,40.0,48.0,32.0,36.0,3.0,3.0,5.0,1.0,4.0,1.0,1.6906077348066295,2.1712707182320443
1814,22,5,22,30,2020,33.0,33.0,36.0,22.0,51.0,37.0,4.0,4.0,3.0,3.0,7.0,2.0,1.138121546961326,1.2209944751381216
1815,19,26,19,30,2020,28.0,48.0,28.0,49.0,48.0,30.0,3.0,3.0,1.0,3.0,4.0,2.0,1.1258741258741258,1.8839779005524864
1816,1,10,1,30,2020,41.0,26.0,39.0,23.0,30.0,38.0,0.0,0.0,1.0,1.0,3.0,5.0,1.1515151515151516,0.7647058823529411
1817,17,4,17,30,2020,57.0,32.0,56.0,32.0,32.0,36.0,6.0,6.0,3.0,5.0,0.0,1.0,1.87292817679558,1.041958041958042
1818,9,8,9,30,2020,46.0,37.0,40.0,31.0,37.0,47.0,3.0,3.0,1.0,2.0,4.0,4.0,1.4388888888888889,1.1823204419889504
1819,30,29,30,30,2020,35.0,49.0,28.0,45.0,38.0,35.0,1.0,1.0,0.0,3.0,1.0,4.0,1.438095238095238,1.2541436464088398
1820,10,30,10,31,2020,26.0,35.0,24.0,30.0,41.0,41.0,0.0,0.0,2.0,2.0,5.0,4.0,0.7536231884057971,1.4245283018867925
1821,16,13,16,31,2020,74.0,42.0,66.0,47.0,21.0,48.0,6.0,6.0,5.0,4.0,0.0,2.0,2.3551912568306013,1.4
1822,15,1,15,31,2020,49.0,44.0,51.0,42.0,36.0,31.0,3.0,3.0,4.0,3.0,0.0,3.0,2.175824175824176,1.1791044776119404
1823,8,7,8,31,2020,38.0,51.0,32.0,46.0,48.0,30.0,1.0,1.0,2.0,2.0,1.0,5.0,1.1813186813186811,1.934065934065934
1824,5,19,5,31,2020,33.0,29.0,24.0,30.0,40.0,50.0,1.0,1.0,4.0,2.0,4.0,5.0,1.2142857142857142,1.125
1825,29,14,29,31,2020,52.0,56.0,48.0,53.0,37.0,34.0,3.0,3.0,6.0,5.0,5.0,2.0,1.2637362637362637,1.434065934065934
1826,26,17,26,31,2020,49.0,60.0,51.0,58.0,32.0,33.0,6.0,6.0,4.0,3.0,2.0,1.0,1.879120879120879,1.879120879120879
1827,21,0,21,31,2020,14.0,42.0,17.0,40.0,52.0,35.0,1.0,1.0,1.0,3.0,7.0,6.0,1.0,1.6813186813186811
1828,28,22,28,31,2020,21.0,36.0,25.0,39.0,59.0,53.0,3.0,3.0,5.0,4.0,3.0,4.0,0.9150943396226416,1.1483516483516485
1829,4,9,4,31,2020,32.0,47.0,33.0,41.0,38.0,38.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0347222222222223,1.4364640883977902
1830,9,26,9,32,2020,48.0,49.0,41.0,52.0,38.0,35.0,1.0,1.0,1.0,3.0,1.0,5.0,1.434065934065934,1.8688524590163933
1831,19,29,19,32,2020,32.0,55.0,32.0,51.0,51.0,39.0,6.0,6.0,4.0,6.0,3.0,4.0,1.137931034482759,1.273224043715847
1832,30,21,30,32,2020,38.0,14.0,31.0,17.0,41.0,55.0,0.0,0.0,3.0,1.0,3.0,5.0,1.439252336448598,0.9855072463768116
1833,0,10,0,32,2020,45.0,26.0,43.0,24.0,35.0,42.0,0.0,0.0,3.0,1.0,3.0,4.0,1.6885245901639343,0.7428571428571429
1834,17,5,17,32,2020,63.0,33.0,61.0,25.0,34.0,42.0,0.0,0.0,5.0,3.0,2.0,5.0,1.8852459016393444,1.2076502732240435
1835,13,15,13,32,2020,45.0,52.0,49.0,53.0,49.0,37.0,6.0,6.0,4.0,5.0,2.0,1.0,1.4516129032258065,2.180327868852459
1836,7,4,7,32,2020,54.0,33.0,50.0,33.0,31.0,38.0,1.0,1.0,6.0,1.0,6.0,2.0,1.9398907103825136,1.0344827586206895
1837,26,22,26,32,2020,50.0,36.0,54.0,39.0,37.0,56.0,3.0,3.0,3.0,3.0,5.0,5.0,1.8641304347826089,1.1420765027322404
1838,1,16,1,32,2020,44.0,74.0,43.0,67.0,33.0,23.0,3.0,3.0,4.0,3.0,3.0,2.0,1.161764705882353,2.342391304347826
1839,14,28,14,32,2020,56.0,24.0,55.0,28.0,37.0,59.0,6.0,6.0,2.0,8.0,5.0,2.0,1.4262295081967211,0.9345794392523364
1840,0,9,0,33,2020,46.0,49.0,44.0,43.0,36.0,40.0,2.0,2.0,4.0,2.0,1.0,2.0,1.684782608695652,1.4316939890710385
1841,15,19,15,33,2020,53.0,35.0,54.0,35.0,38.0,53.0,6.0,6.0,3.0,5.0,2.0,3.0,2.1739130434782608,1.1506849315068493
1842,29,7,29,33,2020,55.0,55.0,53.0,50.0,42.0,31.0,4.0,4.0,5.0,4.0,5.0,1.0,1.266304347826087,1.934782608695652
1843,21,4,21,33,2020,14.0,34.0,17.0,33.0,56.0,38.0,2.0,2.0,0.0,0.0,4.0,0.0,0.9714285714285714,1.0342465753424657
1844,30,5,30,33,2020,41.0,33.0,32.0,26.0,41.0,45.0,0.0,0.0,2.0,2.0,0.0,5.0,1.4537037037037035,1.201086956521739
1845,13,17,13,33,2020,46.0,66.0,50.0,64.0,50.0,35.0,6.0,6.0,3.0,6.0,2.0,2.0,1.4375,1.891304347826087
1846,1,28,1,33,2020,44.0,24.0,44.0,28.0,35.0,62.0,3.0,3.0,2.0,3.0,4.0,3.0,1.144927536231884,0.925925925925926
1847,14,8,14,33,2020,59.0,38.0,58.0,33.0,37.0,52.0,1.0,1.0,5.0,2.0,3.0,5.0,1.434782608695652,1.174863387978142
1848,22,14,22,33,2020,36.0,62.0,40.0,60.0,58.0,38.0,6.0,6.0,1.0,5.0,5.0,1.0,1.1358695652173914,1.4432432432432432
1849,8,16,8,33,2020,38.0,77.0,34.0,69.0,54.0,24.0,3.0,3.0,2.0,3.0,6.0,3.0,1.1684782608695652,2.345945945945946
1850,4,13,4,34,2020,34.0,47.0,33.0,50.0,39.0,50.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0272108843537415,1.4242424242424243
1851,7,10,7,34,2020,58.0,27.0,51.0,25.0,31.0,43.0,1.0,1.0,1.0,1.0,0.0,2.0,1.9405405405405405,0.7464788732394366
1852,9,1,9,34,2020,52.0,45.0,44.0,46.0,40.0,37.0,1.0,1.0,3.0,3.0,2.0,4.0,1.440217391304348,1.1428571428571428
1853,19,0,19,34,2020,36.0,46.0,36.0,44.0,54.0,37.0,1.0,1.0,4.0,1.0,3.0,2.0,1.1496598639455782,1.6756756756756757
1854,26,21,26,34,2020,53.0,17.0,56.0,18.0,38.0,56.0,3.0,3.0,4.0,1.0,3.0,1.0,1.8702702702702705,1.0
1855,28,30,28,34,2020,25.0,41.0,30.0,32.0,64.0,45.0,3.0,3.0,2.0,1.0,5.0,4.0,0.926605504587156,1.4403669724770642
1856,5,29,5,34,2020,36.0,55.0,30.0,53.0,45.0,43.0,0.0,0.0,5.0,2.0,3.0,4.0,1.2108108108108109,1.2594594594594597
1857,14,19,14,34,2020,63.0,36.0,61.0,36.0,39.0,56.0,1.0,1.0,3.0,1.0,2.0,3.0,1.4408602150537635,1.141891891891892
1858,13,26,13,34,2020,47.0,56.0,50.0,60.0,52.0,38.0,6.0,6.0,0.0,6.0,2.0,1.0,1.3823529411764706,1.8763440860215053
1859,21,8,21,34,2020,17.0,38.0,18.0,34.0,60.0,56.0,0.0,0.0,1.0,1.0,4.0,4.0,0.9861111111111112,1.162162162162162
1860,16,7,16,35,2020,80.0,61.0,71.0,53.0,24.0,31.0,6.0,6.0,4.0,3.0,1.0,0.0,2.349462365591398,1.946236559139785
1861,15,22,15,35,2020,54.0,37.0,55.0,41.0,39.0,59.0,1.0,1.0,2.0,2.0,2.0,3.0,2.167567567567568,1.135135135135135
1862,30,4,30,35,2020,42.0,37.0,33.0,35.0,46.0,39.0,3.0,3.0,1.0,2.0,5.0,1.0,1.4363636363636365,1.0405405405405406
1863,1,17,1,35,2020,48.0,67.0,48.0,64.0,38.0,35.0,4.0,4.0,4.0,3.0,3.0,1.0,1.1690140845070425,1.8864864864864863
1864,29,9,29,35,2020,58.0,52.0,55.0,45.0,44.0,42.0,3.0,3.0,2.0,2.0,2.0,2.0,1.2688172043010753,1.4324324324324325
1865,0,28,0,35,2020,49.0,26.0,46.0,31.0,37.0,65.0,2.0,2.0,2.0,3.0,1.0,3.0,1.6827956989247312,0.9272727272727272
1866,10,5,10,35,2020,27.0,36.0,25.0,31.0,45.0,47.0,3.0,3.0,1.0,5.0,3.0,2.0,0.7361111111111112,1.2043010752688172
1867,17,14,17,35,2020,70.0,63.0,67.0,63.0,36.0,43.0,1.0,1.0,3.0,3.0,1.0,5.0,1.89247311827957,1.4331550802139037
1868,22,8,22,35,2020,37.0,41.0,41.0,36.0,61.0,56.0,3.0,3.0,1.0,2.0,3.0,2.0,1.1290322580645162,1.1720430107526882
1869,7,0,7,35,2020,64.0,52.0,55.0,49.0,32.0,38.0,6.0,6.0,4.0,5.0,1.0,1.0,1.9518716577540107,1.6898395721925137
1870,1,9,1,36,2020,48.0,55.0,49.0,46.0,41.0,42.0,3.0,3.0,3.0,2.0,4.0,2.0,1.1527777777777777,1.4408602150537635
1871,17,15,17,36,2020,70.0,57.0,68.0,57.0,38.0,39.0,4.0,4.0,4.0,3.0,3.0,1.0,1.8823529411764703,2.172043010752688
1872,19,16,19,36,2020,39.0,80.0,40.0,72.0,58.0,26.0,3.0,3.0,4.0,3.0,4.0,2.0,1.1543624161073829,2.336898395721925
1873,5,13,5,36,2020,39.0,50.0,33.0,53.0,47.0,53.0,3.0,3.0,3.0,3.0,2.0,3.0,1.213903743315508,1.4285714285714286
1874,22,10,22,36,2020,40.0,27.0,44.0,25.0,62.0,47.0,0.0,0.0,3.0,0.0,3.0,4.0,1.13903743315508,0.726027397260274
1875,4,29,4,36,2020,37.0,58.0,36.0,55.0,41.0,45.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0335570469798658,1.2620320855614973
1876,8,1,8,36,2020,41.0,49.0,37.0,49.0,59.0,41.0,1.0,1.0,3.0,1.0,3.0,3.0,1.1657754010695187,1.1506849315068493
1877,26,30,26,36,2020,56.0,45.0,61.0,35.0,41.0,47.0,4.0,4.0,5.0,3.0,3.0,2.0,1.8663101604278076,1.4504504504504503
1878,28,15,28,36,2020,26.0,60.0,32.0,61.0,68.0,41.0,6.0,6.0,2.0,6.0,4.0,2.0,0.918918918918919,2.176470588235294
1879,9,21,9,36,2020,56.0,17.0,46.0,18.0,42.0,62.0,0.0,0.0,1.0,0.0,0.0,6.0,1.4385026737967914,0.9726027397260274
1880,17,10,17,37,2020,70.0,27.0,70.0,26.0,42.0,50.0,0.0,0.0,3.0,1.0,6.0,5.0,1.872340425531915,0.7162162162162162
1881,22,13,22,37,2020,43.0,53.0,47.0,57.0,63.0,53.0,6.0,6.0,6.0,7.0,2.0,1.0,1.148936170212766,1.4722222222222223
1882,4,16,4,37,2020,38.0,83.0,37.0,76.0,42.0,29.0,3.0,3.0,2.0,5.0,3.0,5.0,1.0333333333333334,2.3404255319148937
1883,7,14,7,37,2020,64.0,66.0,55.0,65.0,33.0,44.0,3.0,3.0,2.0,4.0,2.0,5.0,1.941489361702128,1.4414893617021276
1884,9,30,9,37,2020,56.0,45.0,46.0,35.0,43.0,49.0,3.0,3.0,0.0,2.0,1.0,3.0,1.430851063829787,1.4375
1885,19,21,19,37,2020,39.0,20.0,43.0,19.0,62.0,62.0,3.0,3.0,7.0,1.0,6.0,2.0,1.1466666666666667,1.0
1886,26,1,26,37,2020,59.0,49.0,63.0,51.0,41.0,44.0,1.0,1.0,3.0,2.0,3.0,3.0,1.872340425531915,1.135135135135135
1887,8,0,8,37,2020,44.0,55.0,40.0,50.0,61.0,38.0,6.0,6.0,4.0,4.0,5.0,1.0,1.175531914893617,1.696808510638298
1888,5,15,5,37,2020,39.0,63.0,33.0,63.0,51.0,42.0,6.0,6.0,2.0,6.0,4.0,3.0,1.2074468085106382,2.1808510638297878
1889,28,29,28,37,2020,26.0,59.0,33.0,56.0,70.0,46.0,1.0,1.0,2.0,1.0,5.0,2.0,0.9107142857142856,1.2606382978723405
1890,0,4,0,38,2020,58.0,41.0,53.0,40.0,39.0,44.0,4.0,4.0,4.0,4.0,1.0,3.0,1.7037037037037035,1.0463576158940395
1891,1,7,1,38,2020,52.0,67.0,53.0,57.0,45.0,34.0,3.0,3.0,4.0,2.0,4.0,2.0,1.16,1.947089947089947
1892,10,19,10,38,2020,28.0,42.0,27.0,44.0,51.0,62.0,3.0,3.0,2.0,4.0,4.0,4.0,0.72,1.1589403973509933
1893,13,28,13,38,2020,56.0,26.0,59.0,34.0,53.0,73.0,0.0,0.0,6.0,2.0,0.0,5.0,1.5135135135135136,0.9026548672566372
1894,14,26,14,38,2020,66.0,59.0,66.0,64.0,46.0,43.0,3.0,3.0,3.0,3.0,3.0,2.0,1.433862433862434,1.8624338624338623
1895,15,8,15,38,2020,66.0,44.0,66.0,41.0,42.0,64.0,3.0,3.0,5.0,4.0,1.0,5.0,2.185185185185185,1.1693121693121693
1896,16,9,16,38,2020,83.0,59.0,78.0,47.0,32.0,43.0,3.0,3.0,6.0,1.0,6.0,1.0,2.328042328042328,1.439153439153439
1897,21,5,21,38,2020,20.0,39.0,19.0,33.0,63.0,54.0,0.0,0.0,1.0,0.0,1.0,7.0,0.9866666666666668,1.2010582010582012
1898,29,22,29,38,2020,62.0,43.0,59.0,47.0,47.0,65.0,3.0,3.0,4.0,3.0,2.0,3.0,1.2698412698412698,1.1428571428571428
1899,30,17,30,38,2020,45.0,71.0,35.0,71.0,50.0,43.0,1.0,1.0,0.0,3.0,3.0,5.0,1.424778761061947,1.867724867724868
1900,3,0,3,1,2021,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,5.0,0.0,1.0,0.0,1.7105263157894737
1901,17,13,17,1,2021,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,5.0,2.0,1.0,1.873684210526316,1.5526315789473684
1902,5,4,5,1,2021,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,4.0,4.0,1.194736842105263,1.0394736842105263
1903,7,8,7,1,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,5.0,1.936842105263158,1.1631578947368422
1904,9,22,9,1,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,1.431578947368421,1.136842105263158
1905,14,30,14,1,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,3.0,1.4263157894736842,1.412280701754386
1906,27,1,27,1,2021,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,4.0,7.0,2.0,1.0855263157894737,1.1842105263157894
1907,20,15,20,1,2021,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,5.0,7.0,0.0,0.5526315789473685,2.1894736842105265
1908,19,29,19,1,2021,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,6.0,0.0,1.0,1.1710526315789471,1.2789473684210526
1909,26,16,26,1,2021,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,7.0,4.0,3.0,1.868421052631579,2.331578947368421
1910,15,5,15,2,2021,3.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,3.0,2.193717277486911,1.18848167539267
1911,1,19,1,2,2021,0.0,0.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,1.1688311688311688,1.1633986928104576
1912,8,3,8,2,2021,0.0,3.0,0.0,2.0,3.0,0.0,3.0,3.0,0.0,2.0,5.0,0.0,1.1570680628272252,3.0
1913,13,9,13,2,2021,0.0,3.0,1.0,3.0,5.0,1.0,3.0,3.0,4.0,3.0,6.0,6.0,1.5128205128205128,1.4397905759162304
1914,16,20,16,2,2021,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,1.0,8.0,2.319371727748691,0.5384615384615384
1915,4,27,4,2,2021,3.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,5.0,3.0,5.0,1.0522875816993464,1.0980392156862746
1916,22,17,22,2,2021,0.0,3.0,1.0,5.0,3.0,1.0,6.0,6.0,1.0,7.0,6.0,2.0,1.130890052356021,1.8795811518324608
1917,30,26,30,2,2021,0.0,3.0,0.0,1.0,1.0,0.0,6.0,6.0,1.0,5.0,3.0,2.0,1.4,1.87434554973822
1918,0,7,0,2,2021,0.0,3.0,0.0,3.0,2.0,0.0,3.0,3.0,2.0,4.0,2.0,2.0,1.7015706806282722,1.942408376963351
1919,29,14,29,2,2021,3.0,3.0,4.0,1.0,2.0,0.0,3.0,3.0,7.0,3.0,2.0,4.0,1.287958115183246,1.4345549738219896
1920,16,0,16,3,2021,3.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,1.0,4.0,2.3229166666666665,1.6927083333333333
1921,1,3,1,3,2021,3.0,4.0,4.0,2.0,3.0,0.0,4.0,4.0,4.0,2.0,3.0,0.0,1.1923076923076923,2.0
1922,4,9,4,3,2021,6.0,4.0,4.0,5.0,1.0,3.0,4.0,4.0,4.0,5.0,1.0,3.0,1.0649350649350648,1.4375
1923,19,22,19,3,2021,0.0,1.0,2.0,2.0,6.0,4.0,1.0,1.0,2.0,2.0,6.0,4.0,1.155844155844156,1.1302083333333333
1924,20,14,20,3,2021,0.0,3.0,0.0,2.0,8.0,4.0,3.0,3.0,0.0,2.0,8.0,4.0,0.525,1.4270833333333333
1925,29,8,29,3,2021,6.0,1.0,8.0,0.0,3.0,3.0,1.0,1.0,8.0,0.0,3.0,3.0,1.296875,1.15625
1926,15,7,15,3,2021,6.0,6.0,5.0,5.0,0.0,0.0,6.0,6.0,5.0,5.0,0.0,0.0,2.1979166666666665,1.9479166666666667
1927,5,13,5,3,2021,0.0,1.0,1.0,3.0,4.0,7.0,1.0,1.0,1.0,3.0,4.0,7.0,1.1822916666666667,1.5
1928,26,27,26,3,2021,6.0,3.0,2.0,3.0,0.0,4.0,3.0,3.0,2.0,3.0,0.0,4.0,1.8802083333333333,1.0909090909090908
1929,30,17,30,3,2021,0.0,4.0,0.0,6.0,2.0,2.0,4.0,4.0,0.0,6.0,2.0,2.0,1.387931034482759,1.875
1930,8,26,8,4,2021,2.0,9.0,2.0,3.0,5.0,0.0,6.0,6.0,2.0,2.0,2.0,0.0,1.155440414507772,1.8860103626943008
1931,0,20,0,4,2021,0.0,0.0,0.0,1.0,9.0,10.0,0.0,0.0,0.0,1.0,7.0,7.0,1.6839378238341969,0.5121951219512195
1932,3,4,3,4,2021,5.0,6.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.6666666666666667,1.0580645161290323
1933,14,16,14,4,2021,6.0,6.0,4.0,10.0,5.0,1.0,6.0,6.0,3.0,10.0,5.0,0.0,1.4352331606217616,2.326424870466321
1934,17,19,17,4,2021,7.0,1.0,7.0,4.0,2.0,8.0,1.0,1.0,2.0,2.0,1.0,4.0,1.8808290155440412,1.1548387096774193
1935,22,29,22,4,2021,2.0,7.0,4.0,10.0,6.0,5.0,4.0,4.0,3.0,6.0,3.0,3.0,1.1295336787564767,1.2953367875647668
1936,27,30,27,4,2021,3.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0838709677419356,1.376068376068376
1937,7,1,7,4,2021,7.0,4.0,6.0,5.0,1.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,1.9430051813471505,1.1898734177215189
1938,13,15,13,4,2021,2.0,7.0,4.0,6.0,8.0,1.0,4.0,4.0,3.0,3.0,3.0,1.0,1.4878048780487805,2.1917098445595853
1939,9,5,9,4,2021,7.0,1.0,7.0,2.0,3.0,5.0,1.0,1.0,4.0,1.0,2.0,3.0,1.4455958549222798,1.1813471502590671
1940,19,13,19,5,2021,1.0,2.0,5.0,4.0,12.0,11.0,1.0,1.0,3.0,1.0,6.0,4.0,1.1474358974358974,1.4523809523809523
1941,30,3,30,5,2021,3.0,5.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.3898305084745763,1.25
1942,5,0,5,5,2021,1.0,3.0,3.0,1.0,8.0,9.0,3.0,3.0,2.0,1.0,4.0,5.0,1.175257731958763,1.690721649484536
1943,15,8,15,5,2021,10.0,5.0,9.0,5.0,1.0,5.0,4.0,4.0,4.0,5.0,1.0,2.0,2.195876288659794,1.1649484536082475
1944,16,22,16,5,2021,9.0,3.0,11.0,4.0,1.0,6.0,2.0,2.0,6.0,2.0,0.0,2.0,2.329896907216495,1.1288659793814433
1945,20,27,20,5,2021,0.0,3.0,1.0,3.0,11.0,7.0,0.0,0.0,1.0,0.0,3.0,3.0,0.5,1.0769230769230769
1946,1,9,1,5,2021,4.0,10.0,5.0,10.0,7.0,4.0,6.0,6.0,1.0,5.0,4.0,1.0,1.175,1.4536082474226804
1947,4,14,4,5,2021,9.0,6.0,5.0,4.0,3.0,6.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0705128205128205,1.4278350515463918
1948,29,17,29,5,2021,8.0,10.0,10.0,11.0,5.0,3.0,6.0,6.0,2.0,5.0,2.0,1.0,1.2938144329896908,1.8865979381443296
1949,26,7,26,5,2021,9.0,10.0,3.0,9.0,3.0,1.0,4.0,4.0,1.0,4.0,3.0,1.0,1.8762886597938144,1.9484536082474224
1950,7,16,7,6,2021,13.0,10.0,12.0,11.0,1.0,1.0,4.0,4.0,6.0,1.0,0.0,0.0,1.9538461538461536,2.3230769230769237
1951,17,1,17,6,2021,13.0,7.0,13.0,8.0,4.0,7.0,3.0,3.0,6.0,3.0,2.0,3.0,1.892307692307692,1.1975308641975309
1952,9,20,9,6,2021,10.0,0.0,10.0,2.0,7.0,14.0,0.0,0.0,3.0,1.0,4.0,4.0,1.446153846153846,0.4883720930232558
1953,13,29,13,6,2021,3.0,8.0,5.0,11.0,12.0,7.0,1.0,1.0,1.0,1.0,4.0,2.0,1.441860465116279,1.2871794871794873
1954,14,5,14,6,2021,6.0,1.0,5.0,3.0,8.0,9.0,0.0,0.0,1.0,1.0,3.0,4.0,1.4205128205128206,1.1692307692307693
1955,27,19,27,6,2021,6.0,2.0,6.0,6.0,8.0,13.0,1.0,1.0,3.0,2.0,3.0,5.0,1.089171974522293,1.1464968152866242
1956,3,15,3,6,2021,8.0,13.0,5.0,12.0,2.0,1.0,6.0,6.0,2.0,6.0,1.0,0.0,1.6,2.2
1957,22,30,22,6,2021,4.0,3.0,4.0,2.0,6.0,5.0,3.0,3.0,0.0,2.0,0.0,2.0,1.1282051282051282,1.3781512605042017
1958,0,26,0,6,2021,6.0,9.0,2.0,3.0,9.0,6.0,0.0,0.0,2.0,0.0,0.0,6.0,1.6974358974358974,1.8666666666666667
1959,8,4,8,6,2021,5.0,12.0,5.0,7.0,8.0,4.0,6.0,6.0,3.0,3.0,3.0,1.0,1.158974358974359,1.0828025477707006
1960,17,9,17,7,2021,13.0,13.0,13.0,12.0,5.0,7.0,3.0,3.0,2.0,2.0,2.0,3.0,1.8826530612244896,1.4540816326530612
1961,5,20,5,7,2021,2.0,0.0,5.0,2.0,11.0,16.0,0.0,0.0,2.0,1.0,3.0,5.0,1.1683673469387754,0.4772727272727273
1962,7,22,7,7,2021,13.0,4.0,12.0,4.0,2.0,7.0,1.0,1.0,3.0,0.0,1.0,1.0,1.9438775510204085,1.1224489795918366
1963,13,27,13,7,2021,3.0,7.0,6.0,7.0,14.0,9.0,4.0,4.0,2.0,4.0,3.0,2.0,1.4090909090909092,1.0886075949367089
1964,30,19,30,7,2021,6.0,3.0,3.0,7.0,5.0,14.0,2.0,2.0,1.0,2.0,2.0,2.0,1.3916666666666666,1.1455696202531649
